id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,description,county,state,lat,long,posting_date
7310926429,https://prescott.craigslist.org/ctd/d/prescott-valley-2019-toyota-camry-se/7310926429.html,prescott,https://prescott.craigslist.org,22367,2019,toyota,camry,like new,4 cylinders,gas,36880,clean,automatic,4T1B11HK8KU226781,fwd,mid-size,sedan,grey,https://images.craigslist.org/00R0R_lQ3xL3tlTkhz_0ak07K_600x450.jpg,"2019 Toyota Camry SE, 36,880 miles, 2.5L 4 Cylinder, Automatic transmission, Power windows, Power door locks, Cruise control, Air conditioning, AM FM Satellite radio w/ touchscreen, Predawn Gray Mica, Nice!!! Call (928)606-2512 for GUARANTEED CREDIT APPROVAL Call (928)606-2512 for GUARANTEED CREDIT APPROVAL (928) 606-2512 #18827  Se Habla Espanol Call Tiffany (602)363-8733  We're at Oxendale Auto Center 8350 e state route 69 in Prescott valley! oxendaleautocenter.com  Call or text our Hotline (928) 772-2720 Lots of inventory! Ram trucks, Fords, Chevy, GMC, Toyota, Nissan, we got it! oxendaleautocenter.com  IF YOU HAVE QUESTIONS AND WANT ANSWERS NOW CALL (928) 772-2720  Why people have more success from buying with me? GOOD CARS GOOD PRICES GOOD PEOPLE WHEN OTHERS SAY ""NO"" LARRY SAYS ""AOO!""  How does the Loan Process work? Simple, we use outside banks so we can help establish your credit and get out of the ""buy here, pay here"" cycle of old, run down cars.. We will not put you into a ride that you can not afford so we look at your income and show you what fits your affordability. **We understand the world is full of bad dealerships and bad vehicles and do not judge anyone with bad credit here. We'll work with you to examine your current situation-not your past-to prepare a personal budget and payment program that makes sense for your lifestyle.  BAD CREDIT! NO CREDIT! NO PROBLEM! NICK CAN HELP!  Your payments will be reported to credit bureaus, which can provide you the opportunity to improve your credit and move on.  1. Call Me (928) 772-2720 2. Then we'll review your budget. 3. Next, you'll test-drive vehicles that match your needs and budget. 4. Drive Home.  Please Bring: Your Driver's License Your most recent pay stub Your most recent bill OR CHAPTER HOUSE LETTER to establish proof of residence At least $200 for Down payment Trade title, if you have a trade-in  ***BONUS*** *** CERTIFIED CARFAX DEALER WITH CLEAN TITLES*** ** Best Dealership in Arizona** ** FULLY LICENSED, BONDED, AND INSURED VEHICLE DEALER IN ARIZONA** ** A RATING WITH THE BBB **  Call or text me anytime unlimited (928) 772-2720 I hope to see you soon.  PICKUP TRUCKS   VANS THAT ARE SAFE FOR THE FAMILY - WE LOOK EVERYTHING OVER BEFORE THE SALE!   RELIABLE CARS FOR DAILY DRIVING -  FUN SUV's THAT WILL GET YOU AROUND TOWN SAFELY  CALL OR TEXT ME (928) 772-2720- AVAILABLE 24/7  Call Nick (928)772-2720 for GUARANTEED CREDIT APPROVAL(928) 772-2720  Call or text our Hotline (928) 772-2720 Lots of inventory! Ram trucks, Fords, Chevy, GMC, Toyota, Nissan, we got it!  IF YOU HAVE QUESTIONS AND WANT ANSWERS NOW CALL (928) 772-2720 Why people have more success from buying with me? GOOD CARS GOOD PRICES GOOD PEOPLE  How does the Loan Process work? Simple, we use outside banks so we can help establish your credit and get out of the ""buy here, pay here"" cycle of old, run down cars.. We will not put you into a ride that you can not afford so we look at your income and show you what fits your affordability. **We understand the world is full of bad dealerships and bad vehicles and do not judge anyone with bad credit here. We'll work with you to examine your current situation-not your past-to prepare a personal budget and payment program that makes sense for your lifestyle.  BAD CREDIT! NO CREDIT! NO PROBLEM! WE CAN HELP!  Your payments will be reported to credit bureaus, which can provide you the opportunity to improve your credit and move on.  1. Call Me (928) 772-2720 2. Then we'll review your budget. 3. Next, you'll test-drive vehicles that match your needs and budget. 4. Drive Home.  Please Bring: Your Driver's License Your most recent pay stub Your most recent bill OR CHAPTER HOUSE LETTER to establish proof of residence At least $200 for Down payment Trade title, if you have a trade-in  ***BONUS*** *** CERTIFIED CARFAX DEALER WITH CLEAN TITLES*** ** Best Dealership in Arizona** ** FULLY LICENSED, BONDED, AND INSURED VEHICLE DEALER IN ARIZONA** ** A RATING WITH THE BBB **  Call or text me anytime unlimited (928) 772-2720 I hope to see you soon.  PICKUP TRUCKS   VANS THAT ARE SAFE FOR THE FAMILY - WE LOOK EVERYTHING OVER BEFORE THE SALE!   RELIABLE CARS FOR DAILY DRIVING -  FUN SUV's THAT WILL GET YOU AROUND TOWN SAFELY  CALL OR TEXT ME (928) 606-2512- AVAILABLE 24/7  We are the best car dealership in Flagstaff, Winslow, Holbrook, Gallup, Tuba City, Page, Kaibeto, Ganado, Chinle, Williams, Cortez, Durango, Dolores, Farmington New Mexico, Prescott, Prescott Valley, Chino Valley, Paulden, Mayer, From Kingman Arizona to Teec Nos Pos to Albuquerque to Denver, AZ, NM, CO, UT USA, doing bad, credit, buy here pay a real bank that really reports your on-time payments to your credit, loans for good people. Internet pricing includes all available manufacturer rebates and pre-owned discounts. Some vehicles may include a manufacturers rebate requiring the financing through the manufacturers captive lender. Internet price includes a $1500 finance bonus cash that is only available when financed through a Oxendale Auto Group dealership and some lender term restrictions may apply. All pricing is plus tax, title, license and $399 doc fee. Offer valid only on vehicles in stock at the time of purchase and expires at the close of business today. Second key, floor mats, and owner’s manual may not be available on all pre-owned vehicles. Quoted price is subject to change daily based on the current market. Not responsible for typos. Corolla Avalon Honda Accord Kia K5 Optima Hyundai Elantra Sonata Malibu",,az,34.586025,-112.318347,2021-04-22T10:24:26-0700
7310489701,https://prescott.craigslist.org/ctd/d/prescott-2015-kia-sedona-lx/7310489701.html,prescott,https://prescott.craigslist.org,9450,2015,kia,sedona lx,excellent,6 cylinders,gas,123227,clean,automatic,KNDMB5C1XF6044932,fwd,full-size,mini-van,white,https://images.craigslist.org/00P0P_aFr0MB1OKcxz_0CI0t2_600x450.jpg,"Just arrived at Street Dreams is this 2015 Kia Sedona LX!!! Amazing family car with tons of space for passengers, pets or cargo! Third row seats that fold down! This Kia comes fully loaded with Keyless entry, cloth seats that are in excellent shape, power windows and locks, power seats, climate control (front and back), backup camera, USB and AUX connections, integrated phone connection, CD player, satellite radio, cruise control, and steering wheel controls! Runs and drives perfect! Vehicle has been fully inspected, serviced, detailed and is ready for sale! Please call for more info at 928-445-4470.  ***warranty available***",,az,34.543625,-112.455797,2021-04-21T12:18:38-0700
7310489329,https://prescott.craigslist.org/ctd/d/prescott-2004-chevrolet-corvette-c5/7310489329.html,prescott,https://prescott.craigslist.org,22500,2004,chevrolet,corvette,excellent,8 cylinders,gas,48022,clean,manual,1G1YY32G645101634,rwd,compact,convertible,red,https://images.craigslist.org/00q0q_dTeXWxafb0cz_0CI0t2_600x450.jpg,"Just arrived at Street Dreams, is this pristine 2004 Chevrolet Corvette C5 Convertible!!! Extremely LOW MILES! Clean Carfax! Magnetic Red exterior paint with cashmere leather interior! 5.7L LS1 V8 engine with 6 speed manual transmission! Well maintained and in amazing shape and a non-smoker vehicle. Last year of the C5 body style! This corvette comes fully loaded with automatic windows, power seats, heads up display, climate control, Kenwood stereo head with premium Bose sound system! Beautiful car, will not last long! Runs and drives fantastic! Vehicle has been fully inspected, serviced, detailed and is ready for sale! Please call for more info at 928-445-4470.",,az,34.543285,-112.455583,2021-04-21T12:18:01-0700
7310488914,https://prescott.craigslist.org/ctd/d/prescott-2011-mazda3-sport/7310488914.html,prescott,https://prescott.craigslist.org,8900,2011,mazda,3,like new,4 cylinders,gas,93448,clean,automatic,JM1BL1K67B1479330,fwd,compact,hatchback,white,https://images.craigslist.org/00X0X_5qUiKxD8wyMz_0CI0t2_600x450.jpg,"JUST ARRIVED here at Street Dreams in Prescott AZ, is this 2011 Mazda3 Sport! Only 1 owner! Excellent condition! Fuel efficient! FWD, automatic transmission with sport mode makes for a quick compact car. This Mazda comes fully loaded with keyless entry, power locks, power windows, moon roof, premium bose sound, power seat adjustment, cruise control, and AC/heater! Great for a new driver! Vehicle has been inspected, serviced, detailed and is ready for sale! This car has been priced to sell and is a great deal for your money. Please call for additional info at 928-445-4470",,az,34.543321,-112.45584,2021-04-21T12:17:22-0700
7310488439,https://prescott.craigslist.org/ctd/d/prescott-2014-ram-1500-express/7310488439.html,prescott,https://prescott.craigslist.org,23980,2014,ram,1500 express crew cab,excellent,8 cylinders,gas,99323,clean,automatic,3C6RR7KT6EG219911,4wd,full-size,pickup,white,https://images.craigslist.org/00W0W_1R0yxt1kVCuz_0CI0t2_600x450.jpg,"JUST ARRIVED at Street Dreams in Prescott AZ, is this 2016 Dodge Ram 1500 Express Crew Cab! Only 1 owner! Clean CarFax! 4 WHEEL DRIVE! EXCELLENT CONDITION! Lifted with oversized off-road wheels and tires! 5.7L V8 hemi engine, automatic transmission. This Ram has keyless entry, power locks, power windows, power seats, backup camera, bluetooth wireless, Uconnect, cruise control, steering wheel controls, towing pkg, infotainment system, and AC/heater! LED aftermarket headlights and running lights. Very nice truck, and runs perfectly! WILL NOT LAST LONG! Vehicle has been inspected, serviced, detailed and is ready for sale. Please call for any additional info at 928-445-4470!",,az,34.543395,-112.455668,2021-04-21T12:16:35-0700
7310483975,https://prescott.craigslist.org/ctd/d/prescott-2019-toyota-4runner-sr5/7310483975.html,prescott,https://prescott.craigslist.org,41250,2019,toyota,4runner sr5,like new,6 cylinders,gas,13659,clean,automatic,JTEBU5JR7K5737298,4wd,mid-size,SUV,grey,https://images.craigslist.org/00C0C_k7JdUReUsAIz_0CI0t2_600x450.jpg,"JUST ARRIVED at Street Dreams in Prescott AZ, is this mint condition 2019 Toyota 4Runner SR5! ONLY 1 OWNER! Insanely low miles! 4.0L V6 engine, 4 WHEEL DRIVE! Tasteful suspension lift and oversized off-road American racing wheels and tires.  Non smoker vehicle. EXCELLENT CONDITION!! This 4Runner comes standard with cloth seats, keyless entry, power locks, power windows including back glass, power seats, bluetooth wireless, cruise control, and AC/heater with climate control! VERY well maintained, great SUV!! Vehicle has been fully inspected, serviced, detailed and is ready for sale! Please call us for more info at 928-445-4470 *services contracts available",,az,34.543326,-112.455744,2021-04-21T12:09:23-0700
7310479074,https://prescott.craigslist.org/ctd/d/prescott-2012-ford-escape-xlt/7310479074.html,prescott,https://prescott.craigslist.org,8200,2012,ford,escape xlt,excellent,6 cylinders,gas,127831,clean,automatic,1FMCU9DG6CKB32455,fwd,mid-size,SUV,silver,https://images.craigslist.org/01010_lLmm9HsWCdUz_0CI0t2_600x450.jpg,"JUST ARRIVED at Street Dreams in Prescott AZ, is this 2012 Ford Escape XLT! Well maintained! Only 2 owners! FWD. 4cyl engine. Fuel efficient! This XLT comes FULLY LOADED with cloth interior, power seats, power locks, power windows, cruise control ,roof rack, premium sound, AC/heater, and aux hookup! Great condition, runs and drives fantastic! Vehicle has been inspected, serviced, detailed and is ready for sale! For additional information please call 928-445-4470",,az,34.543519,-112.455647,2021-04-21T12:01:38-0700
7308812961,https://prescott.craigslist.org/cto/d/prescott-2007-chevy-silerado-3500-flat/7308812961.html,prescott,https://prescott.craigslist.org,9500,2007,chevrolet,silverado,good,8 cylinders,gas,155898,clean,automatic,1GBJC34U17E147164,rwd,full-size,truck,white,https://images.craigslist.org/00404_8gH6UgCa2PXz_0CI0lM_600x450.jpg,12 ft Long box flat bed Dual rear wheel drive  Dual gas tanks Well maintained Local buyers only Cash only,,az,34.551511,-112.469208,2021-04-18T10:19:01-0700
7308365036,https://prescott.craigslist.org/ctd/d/prescott-2002-toyota-rav4/7308365036.html,prescott,https://prescott.craigslist.org,6800,2002,toyota,rav4,excellent,4 cylinders,gas,126193,clean,automatic,JTEGH20V426004787,fwd,compact,SUV,grey,https://images.craigslist.org/00R0R_k7dXz5lFl8fz_0CI0t2_600x450.jpg,"This just arrived at Street Dreams is this 2002 Toyota Rav4! Super clean, non-smoking vehicle! Low miles! This Rav4 comes loaded with cloth seats, cruise control, power windows, power locks, keyless entry, power mirrors, and brand new tires! The back seats fold down for maximum cargo space. Includes spare tire. Infamous Toyota reliability, got tons of life left! Very nice car! Runs and drives fantastic! Vehicle has been fully inspected, serviced, detailed and is ready for sale! Please call us for more info at 928-445-4470  ***warranty available***",,az,34.543423,-112.455722,2021-04-17T11:10:23-0700
7307960097,https://prescott.craigslist.org/ctd/d/prescott-2008-honda-cr-ex/7307960097.html,prescott,https://prescott.craigslist.org,6350,2008,honda,cr-v ex,good,4 cylinders,gas,236473,clean,automatic,JHLRE38558C007503,fwd,mid-size,SUV,red,https://images.craigslist.org/01212_65AeCtUowZdz_0CI0t2_600x450.jpg,"JUST ARRIVED at Street Dreams here in Prescott AZ, is this 2008 Honda CRV EX! 2.4L V4 engine, FWD. This trim comes fully loaded with cloth seats, keyless entry, power locks, power windows,  premium sound, cruise control, and AC/heater with climate control!  Back seats easily fold down for maximum cargo space. This is the perfect SUV! Reliable Honda!!! Vehicle has been fully inspected, serviced, detailed, and is ready for sale! Please call us for more info at 928-445-4470!",,az,34.543501,-112.455776,2021-04-16T14:37:58-0700
7307950392,https://prescott.craigslist.org/ctd/d/prescott-valley-2017-dodge-challenger/7307950392.html,prescott,https://prescott.craigslist.org,26500,2017,dodge,challenger,like new,6 cylinders,gas,35140,clean,automatic,2C3CDZAG0HH574353,4wd,mid-size,coupe,silver,https://images.craigslist.org/01515_gbP5HFmJv1Zz_0ak07K_600x450.jpg,"2017 Dodge Challenger SXT Plus, 35,140 miles, 3.6L V6, Automatic transmission, Leather, Dual power seats, Power windows, Power door locks, Cruise control, Air conditioning, AM FM Sirius radio, Nice!!! Call (928)606-2512 for GUARANTEED CREDIT APPROVAL Call (928)606-2512 for GUARANTEED CREDIT APPROVAL (928) 606-2512 #18362  Se Habla Espanol Call Tiffany (602)363-8733  Come see us at Oxendale Auto Center 8350 e state route 69 in Prescott valley! oxendaleautocenter.com  Call or text our Hotline (928) 772-2720 Lots of inventory! Ram trucks, Fords, Chevy, GMC, Toyota, Nissan, we got it!  IF YOU HAVE QUESTIONS AND WANT ANSWERS NOW CALL (928) 772-2720  Why people have more success from buying with me? GOOD CARS GOOD PRICES GOOD PEOPLE WHEN OTHERS SAY ""NO"" LARRY SAYS ""AOO!""  How does the Loan Process work? Simple, we use outside banks so we can help establish your credit and get out of the ""buy here, pay here"" cycle of old, run down cars.. We will not put you into a ride that you can not afford so we look at your income and show you what fits your affordability. **We understand the world is full of bad dealerships and bad vehicles and do not judge anyone with bad credit here. We'll work with you to examine your current situation-not your past-to prepare a personal budget and payment program that makes sense for your lifestyle.  BAD CREDIT! NO CREDIT! NO PROBLEM! NICK CAN HELP!  Your payments will be reported to credit bureaus, which can provide you the opportunity to improve your credit and move on.  1. Call Me (928) 772-2720 2. Then we'll review your budget. 3. Next, you'll test-drive vehicles that match your needs and budget. 4. Drive Home.  Please Bring: Your Driver's License Your most recent pay stub Your most recent bill OR CHAPTER HOUSE LETTER to establish proof of residence At least $200 for Down payment Trade title, if you have a trade-in  ***BONUS*** *** CERTIFIED CARFAX DEALER WITH CLEAN TITLES*** ** Best Dealership in Arizona** ** FULLY LICENSED, BONDED, AND INSURED VEHICLE DEALER IN ARIZONA** ** A RATING WITH THE BBB **  Call or text me anytime unlimited (928) 772-2720 I hope to see you soon.  PICKUP TRUCKS   VANS THAT ARE SAFE FOR THE FAMILY - WE LOOK EVERYTHING OVER BEFORE THE SALE!   RELIABLE CARS FOR DAILY DRIVING -  FUN SUV's THAT WILL GET YOU AROUND TOWN SAFELY  CALL OR TEXT ME (928) 772-2720- AVAILABLE 24/7  Call Nick (928)772-2720 for GUARANTEED CREDIT APPROVAL(928) 772-2720  Call or text our Hotline (928) 772-2720 Lots of inventory! Ram trucks, Fords, Chevy, GMC, Toyota, Nissan, we got it!  IF YOU HAVE QUESTIONS AND WANT ANSWERS NOW CALL (928) 772-2720 Why people have more success from buying with me? GOOD CARS GOOD PRICES GOOD PEOPLE  How does the Loan Process work? Simple, we use outside banks so we can help establish your credit and get out of the ""buy here, pay here"" cycle of old, run down cars.. We will not put you into a ride that you can not afford so we look at your income and show you what fits your affordability. **We understand the world is full of bad dealerships and bad vehicles and do not judge anyone with bad credit here. We'll work with you to examine your current situation-not your past-to prepare a personal budget and payment program that makes sense for your lifestyle.  BAD CREDIT! NO CREDIT! NO PROBLEM! WE CAN HELP!  Your payments will be reported to credit bureaus, which can provide you the opportunity to improve your credit and move on.  1. Call Me (928) 772-2720 2. Then we'll review your budget. 3. Next, you'll test-drive vehicles that match your needs and budget. 4. Drive Home.  Please Bring: Your Driver's License Your most recent pay stub Your most recent bill OR CHAPTER HOUSE LETTER to establish proof of residence At least $200 for Down payment Trade title, if you have a trade-in  ***BONUS*** *** CERTIFIED CARFAX DEALER WITH CLEAN TITLES*** ** Best Dealership in Arizona** ** FULLY LICENSED, BONDED, AND INSURED VEHICLE DEALER IN ARIZONA** ** A RATING WITH THE BBB **  Call or text me anytime unlimited (928) 772-2720 I hope to see you soon.  PICKUP TRUCKS   VANS THAT ARE SAFE FOR THE FAMILY - WE LOOK EVERYTHING OVER BEFORE THE SALE!   RELIABLE CARS FOR DAILY DRIVING -  FUN SUV's THAT WILL GET YOU AROUND TOWN SAFELY  CALL OR TEXT ME (928) 606-2512- AVAILABLE 24/7  We are the best car dealership in Flagstaff, Winslow, Holbrook, Gallup, Tuba City, Page, Kaibeto, Ganado, Chinle, Williams, Cortez, Durango, Dolores, Farmington New Mexico, Prescott, Prescott Valley, Chino Valley, Paulden, Mayer, From Kingman Arizona to Teec Nos Pos to Albuquerque to Denver, AZ, NM, CO, UT USA, doing bad, credit, buy here pay a real bank that really reports your on-time payments to your credit, loans for good people. Internet pricing includes all available manufacturer rebates and pre-owned discounts. Some vehicles may include a manufacturers rebate requiring the financing through the manufacturers captive lender. Internet price includes a $1500 finance bonus cash that is only available when financed through a Oxendale Auto Group dealership and some lender term restrictions may apply. All pricing is plus tax, title, license and $399 doc fee. Offer valid only on vehicles in stock at the time of purchase and expires at the close of business today. Second key, floor mats, and owner’s manual may not be available on all pre-owned vehicles. Quoted price is subject to change daily based on the current market. Not responsible for typos.",,az,34.586025,-112.318347,2021-04-16T14:20:16-0700
7307945821,https://prescott.craigslist.org/ctd/d/prescott-valley-2003-jeep-wrangler/7307945821.html,prescott,https://prescott.craigslist.org,12995,2003,jeep,wrangler,like new,6 cylinders,gas,92050,clean,automatic,1J4FA49S43P328627,4wd,sub-compact,offroad,blue,https://images.craigslist.org/00H0H_4WTSGRfUZbdz_0CI0t2_600x450.jpg,"2003 Jeep Wrangler Sport, 92,050 miles, 4.0L I-6, Automatic transmission, Crank windows, Manual door locks, Cruise control, Air conditioning, AM FM CD Cassette, Patriot blue pearl, Recent new top, Senior owned, well maintained, unmodified Jeep! Nice! Call (928)606-2512 for GUARANTEED CREDIT APPROVAL Call (928)606-2512 for GUARANTEED CREDIT APPROVAL (928) 606-2512 #18507-1  Se Habla Espanol Call Tiffany (602)363-8733  We're at Oxendale Auto Center 8350 e state route 69 in Prescott valley! oxendaleautocenter.com  Call or text our Hotline (928) 772-2720 Lots of inventory! Ram trucks, Fords, Chevy, GMC, Toyota, Nissan, we got it! oxendaleautocenter.com  IF YOU HAVE QUESTIONS AND WANT ANSWERS NOW CALL (928) 772-2720  Why people have more success from buying with me? GOOD CARS GOOD PRICES GOOD PEOPLE WHEN OTHERS SAY ""NO"" LARRY SAYS ""AOO!""  How does the Loan Process work? Simple, we use outside banks so we can help establish your credit and get out of the ""buy here, pay here"" cycle of old, run down cars.. We will not put you into a ride that you can not afford so we look at your income and show you what fits your affordability. **We understand the world is full of bad dealerships and bad vehicles and do not judge anyone with bad credit here. We'll work with you to examine your current situation-not your past-to prepare a personal budget and payment program that makes sense for your lifestyle.  BAD CREDIT! NO CREDIT! NO PROBLEM! NICK CAN HELP!  Your payments will be reported to credit bureaus, which can provide you the opportunity to improve your credit and move on.  1. Call Me (928) 772-2720 2. Then we'll review your budget. 3. Next, you'll test-drive vehicles that match your needs and budget. 4. Drive Home.  Please Bring: Your Driver's License Your most recent pay stub Your most recent bill OR CHAPTER HOUSE LETTER to establish proof of residence At least $200 for Down payment Trade title, if you have a trade-in  ***BONUS*** *** CERTIFIED CARFAX DEALER WITH CLEAN TITLES*** ** Best Dealership in Arizona** ** FULLY LICENSED, BONDED, AND INSURED VEHICLE DEALER IN ARIZONA** ** A RATING WITH THE BBB **  Call or text me anytime unlimited (928) 772-2720 I hope to see you soon.  PICKUP TRUCKS   VANS THAT ARE SAFE FOR THE FAMILY - WE LOOK EVERYTHING OVER BEFORE THE SALE!   RELIABLE CARS FOR DAILY DRIVING -  FUN SUV's THAT WILL GET YOU AROUND TOWN SAFELY  CALL OR TEXT ME (928) 772-2720- AVAILABLE 24/7  Call Nick (928)772-2720 for GUARANTEED CREDIT APPROVAL(928) 772-2720  Call or text our Hotline (928) 772-2720 Lots of inventory! Ram trucks, Fords, Chevy, GMC, Toyota, Nissan, we got it!  IF YOU HAVE QUESTIONS AND WANT ANSWERS NOW CALL (928) 772-2720 Why people have more success from buying with me? GOOD CARS GOOD PRICES GOOD PEOPLE  How does the Loan Process work? Simple, we use outside banks so we can help establish your credit and get out of the ""buy here, pay here"" cycle of old, run down cars.. We will not put you into a ride that you can not afford so we look at your income and show you what fits your affordability. **We understand the world is full of bad dealerships and bad vehicles and do not judge anyone with bad credit here. We'll work with you to examine your current situation-not your past-to prepare a personal budget and payment program that makes sense for your lifestyle.  BAD CREDIT! NO CREDIT! NO PROBLEM! WE CAN HELP!  Your payments will be reported to credit bureaus, which can provide you the opportunity to improve your credit and move on.  1. Call Me (928) 772-2720 2. Then we'll review your budget. 3. Next, you'll test-drive vehicles that match your needs and budget. 4. Drive Home.  Please Bring: Your Driver's License Your most recent pay stub Your most recent bill OR CHAPTER HOUSE LETTER to establish proof of residence At least $200 for Down payment Trade title, if you have a trade-in  ***BONUS*** *** CERTIFIED CARFAX DEALER WITH CLEAN TITLES*** ** Best Dealership in Arizona** ** FULLY LICENSED, BONDED, AND INSURED VEHICLE DEALER IN ARIZONA** ** A RATING WITH THE BBB **  Call or text me anytime unlimited (928) 772-2720 I hope to see you soon.  PICKUP TRUCKS   VANS THAT ARE SAFE FOR THE FAMILY - WE LOOK EVERYTHING OVER BEFORE THE SALE!   RELIABLE CARS FOR DAILY DRIVING -  FUN SUV's THAT WILL GET YOU AROUND TOWN SAFELY  CALL OR TEXT ME (928) 606-2512- AVAILABLE 24/7  We are the best car dealership in Flagstaff, Winslow, Holbrook, Gallup, Tuba City, Page, Kaibeto, Ganado, Chinle, Williams, Cortez, Durango, Dolores, Farmington New Mexico, Prescott, Prescott Valley, Chino Valley, Paulden, Mayer, From Kingman Arizona to Teec Nos Pos to Albuquerque to Denver, AZ, NM, CO, UT USA, doing bad, credit, buy here pay a real bank that really reports your on-time payments to your credit, loans for good people. Internet pricing includes all available manufacturer rebates and pre-owned discounts. Some vehicles may include a manufacturers rebate requiring the financing through the manufacturers captive lender. Internet price includes a $1500 finance bonus cash that is only available when financed through a Oxendale Auto Group dealership and some lender term restrictions may apply. All pricing is plus tax, title, license and $399 doc fee. Offer valid only on vehicles in stock at the time of purchase and expires at the close of business today. Second key, floor mats, and owner’s manual may not be available on all pre-owned vehicles. Quoted price is subject to change daily based on the current market. Not responsible for typos. Convertible Off road willys wheeler rubicon renegade sahara tj yz xj fj cj 5 7 land cruiser 4runner hummer h3 h2 h1 trooper",,az,34.586025,-112.318347,2021-04-16T14:12:01-0700
